Activity Type;Date;Favorite;Title;Distance;Calories;Time;Avg HR;Max HR;Avg Run Cadence;Max Run Cadence;Avg Pace;Best Pace;Total Ascent;Total Descent;Avg Stride Length;Avg Vertical Ratio;Avg Vertical Oscillation;Avg Ground Contact Time;Training Stress Score®;Grit;Flow;Total Strokes;Avg. Swolf;Avg Stroke Rate;Total Reps;Decompression;Best Lap Time;Number of Laps;Max Temp;Stress Change;Stress Start;Stress End;Moving Time;Elapsed Time;Min Elevation;Max Elevation
Running;11/08/2020 07:42;false;Santiago de Surco Running;2.23;138;00:14:33;138;158;179;187;06:31;05:41;13;17;0.85;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:24.9;3;NaN;--;--;--;00:14:25;00:14:33;145;165
Running;10/08/2020 13:02;false;Santiago de Surco Running;3.36;212;00:20:48;146;162;180;187;06:12;05:29;18;18;0.9;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:57.8;4;NaN;--;--;--;00:20:44;00:20:48;-131;163
Running;7/07/2020 11:16;false;Running;4.97;312;00:28:50;154;166;183;193;05:48;05:27;20;21;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;05:40.5;5;NaN;--;--;--;00:28:48;00:28:50;-79;-56
Running;20/06/2020 11:08;false;Santiago de Surco Running;4.29;258;00:24:41;149;168;183;193;05:46;05:10;31;33;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:26.3;5;NaN;--;--;--;00:24:35;00:24:41;-70;-44
Running;19/06/2020 07:18;false;Santiago de Surco Running;5.03;325;00:30:03;153;167;182;193;05:59;05:13;23;24;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:11.5;6;NaN;--;--;--;00:29:56;00:30:03;-74;-47
Running;18/06/2020 06:48;false;Santiago de Surco Running;8.05;534;00:50:29;153;169;184;193;06:16;05:36;32;39;0.87;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:13.1;9;NaN;--;--;--;00:50:22;00:50:29;-60;-30
Running;16/06/2020 06:42;false;Santiago de Surco Running;7.02;461;00:43:07;152;166;181;195;06:08;05:23;37;38;0.9;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:08.6;8;NaN;--;--;--;00:42:56;00:43:07;-41;-13
Running;13/06/2020 16:06;false;Santiago de Surco Running;5.07;337;00:32:28;150;163;177;185;06:24;05:24;17;19;0.88;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:28.5;6;NaN;--;--;--;00:32:17;00:32:28;-24;-16
Running;11/06/2020 12:00;false;Santiago de Surco Running;6.09;394;00:39:03;146;163;178;191;06:25;04:47;28;24;0.87;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:29.5;7;NaN;--;--;--;00:38:56;00:39:03;-59;-36
Running;9/06/2020 07:52;false;Santiago de Surco Running;5.08;310;00:31:03;141;155;178;185;06:07;05:22;24;26;0.92;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:32.1;6;NaN;--;--;--;00:30:54;00:31:03;-45;-19
Running;8/06/2020 09:49;false;Santiago de Surco Running;5.01;315;00:30:14;147;167;178;185;06:02;04:47;22;24;0.93;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:04.2;6;NaN;--;--;--;00:30:04;00:30:14;-36;-11
Running;6/06/2020 17:08;false;Santiago de Surco Running;4.14;254;00:24:00;147;163;176;185;05:48;04:49;22;25;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:52.9;5;NaN;--;--;--;00:23:49;00:24:00;-41;-15
Running;5/06/2020 10:07;false;Santiago de Surco Running;3.12;166;00:15:49;145;158;180;187;05:04;03:50;17;16;1.1;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:30.5;4;NaN;--;--;--;00:15:41;00:15:49;-30;-12
Running;4/06/2020 16:20;false;Santiago de Surco Running;2.1;128;00:12:48;139;153;174;183;06:05;04:36;13;12;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:29.8;3;NaN;--;--;--;00:12:39;00:12:48;-42;-11
Running;3/06/2020 16:49;false;Santiago de Surco Running;2.1;131;00:12:38;144;159;176;186;06:01;05:33;9;9;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:34.6;3;NaN;--;--;--;00:12:29;00:12:38;-39;-30
Cardio;21/04/2020 06:33;false;Cardio;0;50;05:57.5;125;155;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:NaN:NaN;1;NaN;--;--;--;00:00:00;05:57.5;-244;-244
Cardio;20/04/2020 07:01;false;Cardio;0;101;00:34:47;80;104;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:NaN:NaN;1;NaN;--;--;--;00:00:00;00:34:47;-239;-239
Cardio;18/04/2020 09:05;false;Cardio;0;44;00:15:14;80;92;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:NaN:NaN;1;NaN;--;--;--;00:00:00;00:15:14;-225;-225
Cardio;17/04/2020 06:53;false;Cardio;0;79;00:16:00;99;121;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:NaN:NaN;1;NaN;--;--;--;00:00:00;00:16:00;-221;-221
Cardio;15/04/2020 19:50;false;Cardio;0;115;00:31:02;89;137;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:NaN:NaN;1;NaN;--;--;--;00:00:00;00:31:02;-213;-213
Cardio;14/04/2020 06:43;false;Cardio;0;45;00:15:47;79;89;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:NaN:NaN;1;NaN;--;--;--;00:00:00;00:15:47;-199;-199
Cardio;13/04/2020 07:15;false;Cardio;0;67;00:16:11;92;115;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:NaN:NaN;1;NaN;--;--;--;00:00:00;00:16:11;-192;-192
Cardio;12/04/2020 18:11;false;Cardio;0;41;00:11:44;85;97;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:NaN:NaN;1;NaN;--;--;--;00:00:00;00:11:44;-182;-182
Cardio;11/04/2020 17:30;false;NTC en casa 1 ;0;40;00:15:00;--;132;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:NaN:NaN;1;NaN;--;--;--;00:NaN:NaN;00:15:00;--;--
Running;11/03/2020 06:03;false;Santiago de Surco Running;4.01;243;00:23:25;148;172;183;196;05:50;04:58;22;21;0.93;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.3;5;NaN;--;--;--;00:23:23;00:23:25;-87;-62
Running;10/03/2020 06:03;false;Santiago de Surco Running;3.68;223;00:21:15;143;160;181;189;05:47;05:01;13;15;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;03:30.4;4;NaN;--;--;--;00:21:08;00:21:30;-83;-66
Running;9/03/2020 06:07;false;Santiago de Surco Running;3.34;194;00:19:34;136;152;182;192;05:51;05:05;22;19;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:41.9;4;NaN;--;--;--;00:19:32;00:19:34;-76;-53
Running;8/03/2020 07:51;false;Santiago de Surco Running;2.22;134;00:13:01;141;160;183;193;05:53;04:50;16;15;0.93;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:05.2;3;NaN;--;--;--;00:12:54;00:13:01;-53;-36
Running;9/02/2020 09:22;false;Asia Running;3.12;193;00:17:51;149;167;180;187;05:44;04:50;7;4;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:34.1;4;NaN;--;--;--;00:17:48;00:17:51;18;24
Running;2/02/2020 17:00;false;Asia Running;2.12;146;00:13:24;150;167;183;191;06:19;04:51;2;2;0.86;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:45.0;3;NaN;--;--;--;00:13:24;00:13:24;6;23
Running;1/02/2020 19:26;false;Asia Running;1.04;58;06:03.5;133;149;177;185;05:49;04:56;--;--;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:11.9;2;NaN;--;--;--;06:02.6;06:03.5;13;17
Running;9/01/2020 20:40;false;Santiago de Surco Running;3.53;235;00:20:52;155;172;180;189;05:54;05:22;22;20;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;03:09.7;4;NaN;--;--;--;00:20:46;00:20:52;245;265
Running;8/01/2020 06:05;false;Santiago de Surco Running;3.15;232;00:18:53;165;179;181;189;06:00;05:05;13;13;0.92;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:51.1;4;NaN;--;--;--;00:18:47;00:18:53;256;272
Running;7/01/2020 06:03;false;Santiago de Surco Running;3.03;202;00:19:00;146;168;181;191;06:16;05:37;14;17;0.88;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:11.4;4;NaN;--;--;--;00:18:49;00:19:00;266;284
Running;6/01/2020 06:08;false;Santiago de Surco Running;3.08;199;00:18:52;144;164;179;191;06:07;04:00;26;26;0.91;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:26.6;4;NaN;--;--;--;00:18:51;00:18:52;243;281
